id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
710919608436732390,Spacious 6 br 3.5 ba in the Marigny Triangle,470357103,Heather,,Marigny,29.966109388984794,-90.06150628879422,Entire home/apt,750,30,0,,,8,336,0,
711017781244507052,"Cute 2Bed Apt, close to French Q, gated pk include",26642486,Jose,,Treme - Lafitte,29.9680315,-90.06894410000001,Entire home/apt,256,2,69,2025-02-14,2.34,17,148,29,"22-CSTR-16297, 24-OSTR-04983"
711064508526538413,Irish Channel Studio- Steps from Magazine Street,5568933,Lisa,,Lower Garden District,29.926987424568267,-90.0771001312828,Entire home/apt,189,2,52,2025-03-01,1.83,1,52,28,"23-NSTR-16500, 24-OSTR-04320"
711622504153378667,"Broadmoor Living, Centrally located, 2BR NOLA home",6947818,Anh,,Broadmoor,29.94205,-90.10073,Entire home/apt,61,30,2,2024-02-25,0.09,2,350,0,
711745478328174371,Cute 1bed walk to French Q & Bourbon St,26642486,Jose,,Seventh Ward,29.9680539,-90.0624698,Entire home/apt,218,2,89,2025-02-13,3.00,17,148,31,"23-CSTR-04724, 24-OSTR-04983"
711829983232638315,New Reno-Victorian 2Bdrm-W/Balcony on Magazine St.,135108051,Ash,,East Riverside,29.92297,-90.08835,Entire home/apt,301,2,71,2025-02-16,2.37,10,64,26,"22-cstr-04690, 22-OSTR-04693"
712323924482664830,"Near Frenchmen, KING bed, Hot tub, Huge kitchen!",53315108,Stephen,,St. Roch,29.97264,-90.05651,Entire home/apt,204,1,98,2025-02-27,3.48,1,135,33,"23-NSTR-15479, 24-OSTR-09979"
713079209671571966,Low profile private condo,78935977,Brian,,Central City,29.94050750867503,-90.07422342896461,Entire home/apt,76,180,4,2024-03-15,0.15,1,249,1,
713676011119428404,Private walkable French Quarter Townhome POOL & WD,55696966,Air Hospitality,,French Quarter,29.95708,-90.06853,Entire home/apt,98,30,1,2023-04-07,0.04,3,344,0,
713941570367836963,Pass a Good Time Get Away,473485191,NeauxLa,,Central City,29.93805,-90.08514,Entire home/apt,354,2,102,2025-02-02,3.50,3,175,35,"21RSTR-34789, 21OSTR-89325"
713998496093093877,Fais Do-Do Cajun Joint,473485191,NeauxLa,,Central City,29.93796,-90.08499,Entire home/apt,224,2,86,2025-02-09,2.97,3,173,27,"22RSTR-50098, 22OSTR-00987"
714268528775464191,La Pension - 1 Bedroom Suite,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,338,1,9,2022-10-10,0.18,9,264,0,23-XSTR-26580
714268694691951182,La Pension - 2 Bedroom 1 Bath,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,600,1,3,2022-09-04,0.05,9,171,0,23-XSTR-26580
714269015424767130,La Pension - 1 Bedroom Suite,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,338,1,4,2022-09-06,0.11,9,269,0,23-XSTR-26580
673037897485307228,Quaint Carriage House/Courtyard Balcony/St Charles,84327527,Candy & John,,Central City,29.9329,-90.083,Entire home/apt,518,3,24,2025-02-16,0.82,7,84,7,"22RSTR-58923, 22OSTR-78923"
673215700680513227,La Casita,283720909,Thais,,Marlyville - Fontainbleau,29.95447,-90.11329,Entire home/apt,,30,46,2024-07-15,1.52,1,0,4,"22-RSTR-14127, 22-OSTR-14217"
673383586520457576,Family friendly 3-bedroom home with patio,13920147,Elizabeth,,Central City,29.93416,-90.09179,Entire home/apt,,30,24,2023-05-08,0.80,1,0,0,"22-RSTR-14129, 22-OSTR-14332"
695494583968856104,Historic Art District Apt. | Walkable to Museums,349162641,David,,Central Business District,29.944940684649392,-90.07498862415447,Entire home/apt,226,2,81,2025-02-11,2.67,65,351,32,"21-CSTR-12233, 22-OSTR-08383"
695506473458926178,Historic Upscale Apt | Walk to Museums & Eateries,237082601,Ashley,,Central Business District,29.94475,-90.07502,Entire home/apt,267,2,81,2025-01-16,2.67,3,349,28,"21-CSTR-12852, 22-OSTR-08383"
695508253788356096,Updated Warehouse District Apt | Walk to Streetcar,237082601,Ashley,,Central Business District,29.94677,-90.07302,Entire home/apt,224,2,95,2025-02-16,3.26,3,340,40,"21-CSTR-12854, 22-OSTR-08383"
695509717063588257,Modern Warehouse District Apt | 6 min to Bourbon,237082601,Ashley,,Central Business District,29.94489,-90.07501,Entire home/apt,294,2,87,2025-02-15,2.99,3,255,31,"21-CSTR-12859, 22-OSTR-08383"
695662473500901653,Quiet and Walkable Neighborhood! - 10 Min to FQ/DT,475488142,Giancarlo,,Fairgrounds,29.981014,-90.08114409999999,Entire home/apt,197,1,74,2025-02-24,2.43,1,329,30,"23-NSTR-16709, 23-OSTR-19315"
695700033939733744,Creole Chalet | Walk to Tulane | Superhost MGMT,462960894,Mary,,Marlyville - Fontainbleau,29.95176,-90.11544,Entire home/apt,124,2,124,2025-02-18,4.08,1,48,43,"23NSTR-17313, 23OSTR-17311"
695730378790130701,Luxury 2 Bedroom Condo in Vibrant NOLA Bywater!,106289693,William,,St. Claude,29.96461,-90.03535,Entire home/apt,197,2,70,2025-02-23,2.50,73,145,29,"21-CSTR-07169, 22-OSTR-01548"
696382252422552370,Beautiful NOLA Lakefront Property on the Marina!,106289693,William,,West End,30.02641,-90.1165,Entire home/apt,221,2,82,2025-02-10,2.94,73,137,33,"22-CSTR-17272, 22-OSTR-01548"
696413381681509966,Park-View Single Family Cottage Huge Yard *Pets OK,2593268,Trouvaill,,Lower Garden District,29.93319,-90.07331,Entire home/apt,,30,5,2023-03-08,0.19,2,0,0,"19STR-10148, 19-OSTR-00000"
697321246275493905,Quiet Ochsner Hospital Private Bedroom and Bath,49452897,Lisa,,Hollygrove,29.9640981,-90.11766899999999,Private room,33,30,0,,,3,365,0,
697808521600517245,CasaNola Gentilly,29854064,Erin,,Milneburg,30.02273,-90.05835,Entire home/apt,153,30,2,2024-12-23,0.08,2,335,1,
697915374850442981,Upt 1 blk fr Magazine St mins fr DT off st parking,475963982,Roddrick,,East Riverside,29.92136,-90.09233,Entire home/apt,202,2,59,2025-02-10,1.95,1,313,22,"19RSTR-70043, 19OSTR-70043"
698503674947039392,Modern 3BR Apartment Close to National WWII Museum,64365837,Mike,,St. Thomas Dev,29.9261,-90.07334,Entire home/apt,208,3,75,2025-02-24,2.45,62,327,35,"21-CSTR-13463, 19-OSTR-26283"
698718915807415462,Relax for the Holidays in Historic Holy Cross-Nola,398005906,Bionca,,Holy Cross,29.96144,-90.0236,Entire home/apt,137,30,1,2022-10-28,0.03,1,364,0,
699289797469832912,Charming Garden District Studio w/ Private Entry,453035156,Stephanie,,Touro,29.9263,-90.09144,Private room,,30,59,2025-01-15,2.09,1,0,13,Exempt
699311285912333738,Stunning Uptown Oasis: 3BR/2BA at Audubon Park,22332759,Cristin,,Audubon,29.91989439594159,-90.12608202750855,Entire home/apt,333,2,20,2025-01-02,0.99,1,168,7,"23-NSTR-15612, 23-OSTR-11970"
699894504289802305,Charming Home Blocks to French Quarter with Pool!,1583928,Mike,,Seventh Ward,29.96964,-90.06271,Entire home/apt,312,30,31,2025-01-01,1.02,1,270,9,24-XSTR-03644
700147863566108075,"Upscale, Private Bed + Bath near French Quarter",17428893,Carolyn,,St. Roch,29.97043,-90.05561,Private room,,30,9,2023-05-07,0.31,1,0,0,Exempt
700177458574286653,NOLA Patio+Parking | 8min to Canal & French Qtr.,393079517,Lola,,Mid-City,29.9646035,-90.0928394,Entire home/apt,141,2,132,2025-02-27,4.34,3,16,53,"23-NSTR-16948, 23-OSTR-13183"
700663572742338625,Modern 2 Bedroom Nola Hideaway,364892160,Breanne,,Gentilly Terrace,29.99792,-90.05135,Entire home/apt,109,30,0,,,1,336,0,
700694155734372730,Stay like a local in luxury + Maid Service!,215875041,Krista,,Bayou St. John,29.97464,-90.08812,Entire home/apt,94,30,1,2023-02-12,0.04,2,87,0,
700831915454834658,Complimentary housekeeping - near it all!,149634362,Krista,,Bayou St. John,29.975032005055528,-90.08813372211274,Entire home/apt,136,30,0,,,1,365,0,
700930748955938240,Uptown 1-bedroom Condo with Pool,47325519,Callie,,Touro,29.92594,-90.09048,Entire home/apt,100,30,3,2024-01-27,0.14,1,213,0,
701321804766400142,Modern 2BR | Garden District | Stunning Luxury,64823547,Brenna And Nick,,St. Thomas Dev,29.9280671,-90.07509639999999,Entire home/apt,250,1,159,2025-01-13,5.37,82,264,43,"23-CSTR-09460, 23-OSTR-19687"
701365858806367425,Elegant 2BR | Garden District | Historic Luxury,64823547,Brenna And Nick,,St. Thomas Dev,29.92799,-90.07505,Entire home/apt,202,1,130,2025-02-17,4.23,82,254,47,"23-CSTR-09462, 23-OSTR-19687"
701376648263049977,Stunning 2BR | Garden District | Historic Luxury,64823547,Brenna And Nick,,St. Thomas Dev,29.9280671,-90.07509639999999,Entire home/apt,273,1,126,2025-02-16,4.12,82,241,40,"23-CSTR-09467, 23-OSTR-19687"
701411047128885714,Eclectic apartment near the French Quarter,11372242,Thiamanti,,Treme - Lafitte,29.97363,-90.07686,Entire home/apt,83,30,11,2024-10-28,0.38,46,124,5,
701414875850322258,"Elegance on Magazine St., as seen on HGTV",45919177,Margeau,,East Riverside,29.91907,-90.09181,Entire home/apt,455,30,71,2025-01-27,2.57,4,312,25,"23-NSTR-14571, 22-OSTR-08526"
701424462914208509,Striking Victorian Suite steps from Magazine St.,45919177,Margeau,,East Riverside,29.91881,-90.0905,Entire home/apt,180,30,100,2025-02-10,3.53,4,236,19,"21-RSTR-05469, 22-OSTR-08526"
701598152579506080,RDR Condo,403910492,Kevin,,Mid-City,29.96302,-90.09394,Entire home/apt,185,2,68,2025-02-08,2.36,1,336,27,"20STR-30634, 20-OSTR-30453"
701851319395692536,Spacious 1br Downtown Loft by French Quarter,112910785,Marigny,,Central Business District,29.95082,-90.07125,Entire home/apt,126,3,61,2025-02-26,2.01,79,223,29,"21-CSTR-17701, 20-ostr-00044"
701954252799769995,"Krewe of Harmony, Walk to Streetcar & Freret St.",167921411,Rochelle,,Central City,29.933819,-90.0918652,Entire home/apt,110,30,44,2025-03-02,1.45,31,260,13,"23-NSTR-00876, 20-OSTR-08764"
701986800942238272,Luxury - Hot Tub - Parking - Yard,27241421,Sean,,St. Claude,29.9672411,-90.0409967,Entire home/apt,261,3,134,2025-02-14,4.40,2,310,51,"22-CSTR-06670, 21-OSTR-16926"
702010534445912417,Stylish 2 BR Unit in New Orlean's Theater District,376758708,Kyle,,Central Business District,29.95574,-90.07453,Entire home/apt,,30,0,,,1,0,0,Exempt
702851078158111655,Botanicals - Historic Marigny,57936731,Cheri,,Seventh Ward,29.97181,-90.0627,Entire home/apt,292,2,55,2025-02-17,1.82,1,170,16,"23-ISTR-03018, 22-OSTR-16938"
702908270045032096,Fabulous *BRAND NEW* 3 bd in central New Orleans,476956961,Charles,,Lower Ninth Ward,29.969148048354107,-90.01143794506788,Entire home/apt,225,2,75,2025-02-10,2.54,2,86,18,"24-NSTR11174, 25-OSTR-01451"
704313459058876294,Cozy apartment in historic neighborhood Treme,10910700,Maria Asuncion,,Treme - Lafitte,29.96457,-90.0682,Entire home/apt,153,2,74,2025-02-08,2.55,1,169,25,"24-NSTR-09604, 24-OSTR-09480"
704343890898951896,Lovely historic home in the Bywater,2531821,J.J.,,Bywater,29.96213,-90.03646,Entire home/apt,238,2,71,2025-02-23,2.62,1,215,35,"23-NSTR-13493, 23-OSTR-13454"
704383756078649951,"Comfortable, Quiet and Convenient Lakeview Charmer",207847998,Blake,,West End,30.00993,-90.1198,Entire home/apt,206,30,0,,,1,336,0,
704407775429292333,Charming Centrally located New Orleans home.,477282505,Kyana Ja’Nise,,Gentilly Terrace,29.99515664350642,-90.05890102865075,Entire home/apt,185,2,50,2025-02-23,1.80,1,28,30,"25-NSTR-01178, 24-OSTR-23302"
704541848977510607,Cozy Green Cottage,105756835,Julie,,Leonidas,29.952528540267046,-90.13026593844693,Entire home/apt,,30,4,2024-01-01,0.25,1,0,0,"23-NSTR-15463, 23-OSTR-14495"
705072208224968515,"Mardi Gras on Magazine, 4 blocks from St. Charles",98792338,Ingrid,,Touro,29.92193259999999,-90.09352720000001,Entire home/apt,413,2,7,2025-01-07,0.24,1,351,3,"19cstr-25478, 19ostr-25478"
705081521254853155,Luxury Bywater Condo with Pool and Gym,193215531,Valdine,,Bywater,29.96261,-90.03536,Entire home/apt,327,2,91,2025-02-10,3.04,1,64,27,"22-CSTR-18089, 22-OSTR-08383"
705118045535098166,Cozy 1 bedroom cottage minutes from downtown.,477431431,Shirley,,Seventh Ward,29.97541,-90.0704,Entire home/apt,,30,2,2024-02-07,0.09,2,60,0,
705152368302645192,Very comfortable 2 bdrm Condo in  French Quarter,477438957,Shawn,,French Quarter,29.95724,-90.06922,Entire home/apt,216,2,96,2025-02-02,3.19,1,131,33,"22-CSTR-21189, 22-OSTR-21189"
705158449306607335,Tropical Citrus Grove Suite Monthly,445833,Sanford,,Bayou St. John,29.9761047,-90.0878077,Entire home/apt,78,30,23,2025-01-08,0.95,1,39,9,"23-NSTR-15716, 24-OSTR-17503"
705278389276060936,Private 3 BR Home w/ Pool – 15 Min from Downtown,477464703,Sylena,,Little Woods,30.04825,-89.96851,Entire home/apt,449,3,30,2024-10-28,1.03,1,50,10,"23-NSTR-13721, 24-OSTR-11233"
705547523040274425,Casa de Clouet' in historic Bywater neighborhood,122699418,Hillary,,St. Claude,29.96954,-90.04372,Entire home/apt,164,3,53,2025-02-11,1.82,3,344,22,"23-NSTR-18310, 24-OSTR-04222"
705591041413713176,"1 Bedroom Steps to Magazine St, Uber FQ & Bourbon",83329996,Jessica Beth,,Irish Channel,29.9224672,-90.07885739999999,Entire home/apt,330,30,53,2024-10-27,1.82,9,362,9,"22-RSTR-14811, 22-OSTR-14687"
705821058930249345,"w living room, priv apt, historic home, 1 bl to FQ",43621552,Jenny,,French Quarter,29.96289,-90.0661,Private room,169,3,55,2025-02-22,1.85,1,44,14,"23-NSTR-14094, 24-OSTR-18029"
705856419691790247,Cozy and Charming Gentilly Home,326702260,Brionne,,Fillmore,30.0028,-90.07647,Entire home/apt,226,30,5,2024-11-17,0.17,1,218,2,
706001435119344670,Elysian Fields Retreat | Prime Location,433093419,Christopher,,Dillard,30.006162585506566,-90.06021404567265,Entire home/apt,279,3,0,,,1,174,0,"25-NSTR-00556, 25-OSTR-01826"
706488192838170696,"Lovely and spacious ,2 bedroom in great area",4112192,Mrs. Picou,,Marigny,29.9645345,-90.05389629999999,Entire home/apt,135,30,13,2023-10-08,0.44,1,351,0,Exempt
706581854344473855,"Steps to Streetcar to Downtown, FQ, Bourbon",83329996,Jessica Beth,,Mid-City,29.97269,-90.09682,Entire home/apt,332,1,119,2025-02-11,3.92,9,340,43,"22-CSTR-12151, 22-OSTR-14687"
706634850934068621,1 bedroom 2 Blocks to Frenchman and Bourbon st,470357103,Heather,,Marigny,29.9652,-90.05948,Entire home/apt,103,30,1,2023-05-21,0.05,8,365,0,
706648158260578422,Oyster Suite: Stylish 1BD (KING)+1BA+Free Parking,265585762,Natalia,,St. Roch,29.97447,-90.05061,Entire home/apt,174,2,61,2025-02-24,2.01,3,59,22,"24-NSTR-33067, 24-OSTR-33066"
707677370920250362,"Cool, Blue Mojo Mid-City (30+ days)",60139676,Matthew,,Mid-City,29.96846,-90.104,Entire home/apt,,30,8,2024-08-11,0.33,2,0,3,
707847849046943046,Cute 1bed walk to French Q & Bourbon St.,26642486,Jose,,Seventh Ward,29.9680539,-90.0624698,Entire home/apt,232,2,78,2025-02-16,2.67,17,148,30,"22-CSTR-13527, 24-OSTR-04983"
707887920434609067,La Belle Maison Resort| Studio Resort Suite,442029804,Live Suite,,Central Business District,29.94977,-90.06746,Entire home/apt,174,30,0,,,40,338,0,Exempt
707888024388610726,La Belle Maison Resort| Studio Resort Suite,442029804,Live Suite,,Central Business District,29.95061,-90.06901,Entire home/apt,174,30,0,,,40,338,0,Exempt
707888124111011263,La Belle Maison Resort| Studio Resort Suite,442029804,Live Suite,,Central Business District,29.95194,-90.06844,Entire home/apt,174,30,1,2022-10-31,0.04,40,338,0,Exempt
707888277219231409,La Belle Maison Resort| Studio Resort Suite,442029804,Live Suite,,Central Business District,29.95002,-90.06724,Entire home/apt,174,30,0,,,40,338,0,Exempt
707888416138643976,La Belle Maison Resort| Studio Resort Suite,442029804,Live Suite,,Central Business District,29.9516,-90.06856,Entire home/apt,174,30,1,2022-12-08,0.04,40,338,0,Exempt
707888752794970611,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.95205,-90.06741,Entire home/apt,200,30,0,,,40,335,0,Exempt
707888903171427715,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.94982,-90.06859,Entire home/apt,200,30,0,,,40,335,0,Exempt
707889052712340753,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.94987,-90.06811,Entire home/apt,200,30,2,2023-01-09,0.07,40,335,0,Exempt
707889231145065673,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.95152,-90.06873,Entire home/apt,200,30,0,,,40,335,0,Exempt
707889432325586687,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.95003,-90.06872,Entire home/apt,200,30,0,,,40,335,0,Exempt
707889510104944518,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.95136,-90.06674,Entire home/apt,200,30,0,,,40,335,0,Exempt
707889621734029550,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.95025,-90.06723,Entire home/apt,200,30,0,,,40,335,0,Exempt
707889755350681266,La Belle Maison Resort| 1BR Resort Suite,442029804,Live Suite,,Central Business District,29.95023,-90.06876,Entire home/apt,200,30,0,,,40,335,0,Exempt
716743176632821018,Avenue Plaza Resort - Studio Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,,1,4,2024-10-28,0.11,6,299,1,55-XSTR-26541
716847656648017814,Cottage 10 Blocks to the French Quarter,455827734,Jake,,Seventh Ward,29.97245,-90.06802,Entire home/apt,,30,20,2023-04-23,0.69,6,0,0,"22-rstr-13705, 22-ostr-07045"
718203513979731556,"Bright, Art-Filled Home Steps from Algiers Ferry!",243535627,Madeline,,Mcdonogh,29.94841,-90.04714,Entire home/apt,175,2,80,2025-02-08,2.70,1,48,24,"23-NSTR-17662, 24-OSTR-20314"
718783665002761907,La Maison Jaune II - NOLA Shotgun 2 bedroom/1 bath,102147419,Shannon,,Mid-City,29.97267,-90.1016,Entire home/apt,193,30,3,2024-04-18,0.11,1,320,1,
719124317899114856,Beautiful Downtown condo!,140311305,Charles,,Central Business District,29.955980170549687,-90.0728080478515,Entire home/apt,130,30,0,,,1,364,0,
719442312856923251,Artsy Room off Esplanade 1 Mile to FQ and CityPark,15589157,Shelby,,Treme - Lafitte,29.97394,-90.07548,Private room,120,1,150,2025-02-22,5.14,1,308,48,"24-NSTR-19311, 24-OSTR-18824"
719590596669401828,Historic charm & modern comfort near Frenchmen St!,73397289,Courtney,,Bywater,29.9670563,-90.0484673,Entire home/apt,189,2,79,2025-02-10,2.66,1,126,29,"23-NSTR-14467, 23-OSTR-19530"
714269180039728816,La Pension - 1 Bedroom Suite,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,338,1,6,2022-09-05,0.11,9,269,0,23-XSTR-26580
714269344793386525,La Pension - 1 Bedroom Suite,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,338,1,2,2022-05-09,0.05,9,263,0,23-XSTR-26580
714269671551924475,La Pension - Studio,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,,1,0,,,9,0,0,23-XSTR-26580
714270802115984793,La Pension - 1 Bedroom Suite,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,338,1,13,2022-10-11,0.21,9,269,0,23-XSTR-26580
714271448979683558,La Pension - 1 Bedroom Suite,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,422,1,12,2022-10-04,0.19,9,258,0,23-XSTR-26580
714273645595689005,The Marquee - 2 Bedroom Standard,475538226,Rowan,,Central Business District,29.9551402043308,-90.0739587857799,Private room,628,1,0,,,4,295,0,23-XSTR-05886
714274254746312222,The Marquee - 1 Bedroom Deluxe,475538226,Rowan,,Central Business District,29.9551402043308,-90.0739587857799,Private room,560,1,0,,,4,301,0,23-XSTR-05886
714275352707038310,The Marquee - 1 Bedroom Standard,475538226,Rowan,,Central Business District,29.9551402043308,-90.0739587857799,Private room,392,1,7,2022-10-08,0.13,4,288,0,23-XSTR-05886
714893167675374289,Holy Cross Garden Suite w lap pool and jacuzzi,37911837,Sasha,,Holy Cross,29.95966,-90.02406,Entire home/apt,,30,13,2024-05-27,0.49,2,0,7,"22-RSTR-04600, 23-OSTR-07808"
715221408419439928,Honeycomb hideaway 1 bedroom entire apart. w/patio,293519447,Oliver,,Marlyville - Fontainbleau,29.95715,-90.11094,Entire home/apt,117,2,80,2025-02-11,2.70,1,56,25,"23-NSTR-14106, 23-OSTR-21451"
715242382419149806,NEW!  Apartment in Mid-City | Gem On Rocheblave,154514739,Kate,,Tulane - Gravier,29.963109041623884,-90.08531070866036,Entire home/apt,317,2,4,2025-01-01,0.40,1,175,4,"23-NSTR-13415, 23-OSTR-13422"
715837600647301067,New Orleans Getaway ~ 7 Mi to French Quarter!,456477857,Evolve,,Old Aurora,29.91451,-90.00349,Entire home/apt,,30,36,2023-08-27,1.22,49,0,0,"22-RSTR-12187, 22-OSTR-16225"
716517886775548296,Classy Condo w Spacious Backyard Patio 3br|2ba,1367735,David,,Milan,29.93785,-90.09646,Entire home/apt,174,2,81,2025-02-24,2.85,2,282,40,"20-CSTR-20983, 20-OSTR-30075"
716518299412869803,Eclectic Condo w Inviting Backyard Patio 3br|2ba,1367735,David,,Milan,29.93785,-90.09646,Entire home/apt,155,2,59,2025-02-24,2.96,2,292,29,"20-CSTR-20980, 22-OSTR-18234"
716716830693201424,The Marquee - 1 Bedroom Standard,475538226,Rowan,,Central Business District,29.9551402043308,-90.0739587857799,Private room,392,1,8,2025-02-10,0.15,4,306,1,23-XSTR-05886
716717195444576309,Stylish NOLA Bywater Condo 2BR/2BA w Pool/Balcony!,106289693,William,,St. Claude,29.9648,-90.03693,Entire home/apt,214,2,103,2025-01-26,3.71,73,120,40,"22-CSTR-17261, 22-OSTR-01548"
716741317231663946,Avenue Plaza Resort - Studio Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,292,1,5,2022-05-09,0.11,6,299,0,55-XSTR-26541
716741526147543909,Avenue Plaza Resort - 1 Bedroom Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,238,1,0,,,6,295,0,55-XSTR-26541
716741928076989658,Avenue Plaza Resort - Studio Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,292,1,0,,,6,299,0,55-XSTR-26541
716742322149149383,Avenue Plaza Resort - Studio Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,292,1,7,2022-07-04,0.15,6,299,0,55-XSTR-26541
716742536355200267,Avenue Plaza Resort - Studio Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,234,1,2,2024-10-27,0.06,6,299,1,55-XSTR-26541
732705523410835058,Pelican Pier Beach House on Lake Catherine,482674930,Katherine,,Lake Catherine,30.1404048,-89.75136189999999,Entire home/apt,358,3,15,2025-02-17,0.56,1,236,8,"22-CSTR-14929, 24-OSTR-08486"
732753744329298666,French Quarter Entire guesthouse,463613227,Gracia,,Marigny,29.96476,-90.05455,Entire home/apt,,30,0,,,4,0,0,
734121850929299023,Large Balcony Apartment blocks from the Quarters,482924364,Jessica,,Bywater,29.96355,-90.04275,Entire home/apt,410,2,17,2024-11-03,0.62,1,170,4,"22CSTR-13958, 22OSTR-01536"
734912257803515126,Cozy 1 Bed/1 Bath Apartment in Uptown New Orleans,165385578,Noah,,Leonidas,29.96112,-90.1224,Entire home/apt,71,1,53,2025-02-16,1.84,1,70,12,"23-NSTR-21598, 23-OSTR-21599"
735017339546420044,Bright NOLA Apartment,25105177,Les,,Fairgrounds,29.977502116819316,-90.07821557719384,Entire home/apt,,30,15,2023-11-27,0.66,2,0,0,Exempt
735105478294920521,Magnificent 1-bedroom rental unit,410372297,Terry,,Broadmoor,29.9455797,-90.1009831,Entire home/apt,171,30,0,,,1,364,0,
735180522693404338,Spacious and Fully Furnished Condo Near St. Charles,483013144,Charming Properties,,Central City,29.939916610718,-90.078163146973,Entire home/apt,322,1,24,2025-01-19,0.87,3,306,13,"21-CSTR-20761, 20-OSTR-00670"
735237926757959687,Modern 4BR Penthouse with Balcony,483013144,Charming Properties,,Central City,29.937042236328125,-90.07929992675781,Entire home/apt,321,1,31,2024-11-29,1.16,3,345,12,"22-CSTR-22599, 20-OSTR-00670"
735343968866417951,New Three Bedroom Uptown!,84772029,Keitris,,Freret,29.93531,-90.10763,Entire home/apt,129,30,9,2024-06-15,0.32,3,80,1,Exempt
735476198965244335,Newly Renovated 3bdrm home 15 min from Downtown,250694908,Akilah,,Little Woods,30.05188,-89.96888,Entire home/apt,,30,23,2024-07-08,0.84,1,0,3,"22-RSTR-08186, 22-OSTR-08185"
735536308958222279,The Hudson: Cool Art Filled Condo near FQ with Pkg,390097449,Nick,,Central Business District,29.94616,-90.07544,Entire home/apt,174,2,50,2024-11-18,1.75,17,330,14,"22-CSTR-08642, 22-OSTR-22814"
735536834194180676,The 10th Muse Upscale Art Filled Condo Near FQ+PKG,390097449,Nick,,Central Business District,29.94579,-90.07455,Entire home/apt,232,3,86,2025-02-23,3.10,17,333,49,"22-CSTR-08644, 22-OSTR-22814"
735537760169089676,Ziggy Unit:Warm Upscale Art Filled Condo nearFQ+pk,390097449,Nick,,Central Business District,29.94579,-90.07455,Entire home/apt,289,3,75,2025-02-24,2.63,17,344,34,"22-CSTR-08643, 22-OSTR-22814"
736022127841678962,City View! Luxury Penthouse w/ Balcony & Pool!,112910785,Marigny,,Bywater,29.9631,-90.03512,Entire home/apt,266,30,91,2025-02-25,3.24,79,330,33,"22-CSTR-12968, 22-OSTR-11798"
736276500777792400,Treetops Balcony Condo in Historic Mansion!,90992612,Laura,,Treme - Lafitte,29.9686,-90.06967,Entire home/apt,175,30,3,2024-02-15,0.12,1,345,0,
736452107108828800,Uptown Retreat,140624004,Tanoh,,East Riverside,29.917563517753543,-90.10054733161988,Entire home/apt,434,1,1,2025-02-09,1,2,352,1,"25-NSTR-00866, 25-OSTR-00837"
736895107714960593,The Art House on Chartres 2BR,19698038,Clarisse,,Bywater,29.96452,-90.05058,Entire home/apt,414,5,36,2025-02-25,1.63,1,269,33,"23-NSTR-15436, 23-OSTR-14755"
737017451340835165,Central Business District Monthly Rental - 1BR/1BA,106289693,William,,Central Business District,29.94643,-90.06993,Entire home/apt,152,30,6,2025-02-08,0.25,73,187,2,
737946068431216357,"Beautiful, Newly Renovated Duplex",114070056,Kevin,,Seventh Ward,29.98249,-90.06387,Entire home/apt,84,30,3,2024-03-03,0.12,2,117,1,
738943157771943337,Beautiful Brand New 1br Renovation- Mid City,112910785,Marigny,,Mid-City,29.97679,-90.09421,Entire home/apt,123,30,31,2025-01-04,1.08,79,319,14,"21-CSTR-15111, 20-ostr-00044"
738943805448199791,Brand New Mid City 1br for Long Stays,112910785,Marigny,,Mid-City,29.97793,-90.09522,Entire home/apt,129,30,20,2025-02-10,0.71,79,362,5,"21-CSTR-10001, 20-ostr-00044"
