id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
4803582,Coach house Wicker Park- Bucktown,24267774,Barbara,,West Town,41.90596,-87.67569,Entire home/apt,165.0,32,155,2023-10-09,1.27,1,323,0,R17000013739,Chicago
4840199,Luxe 3BD/2BA with Fireplace and Private Balcony,24705990,Rick,,Uptown,41.97095,-87.66798,Entire home/apt,339.0,3,38,2024-10-08,0.32,9,145,6,2328618,Chicago
4852830,Private bedroom in Lincoln Park,597871,Matt,,Lincoln Park,41.91233,-87.65146,Private room,123.0,3,339,2024-10-29,2.78,1,208,23,R17000015165,Chicago
4872152,"Simple room, close to trains!",21922655,Angelica,,West Town,41.90637,-87.68954,Private room,75.0,1,270,2024-10-21,2.2,1,62,12,R23000105355,Chicago
4912516,"Happy, Upscale 4 Bed Home (Roscoe Village)",22052322,John,,North Center,41.94816,-87.68607,Entire home/apt,150.0,5,141,2024-12-26,1.16,1,39,4,R24000120206,Chicago
4930338,Beautiful Brownstone Apt.,23197213,Doral,,Grand Boulevard,41.81214,-87.61328,Entire home/apt,135.0,32,24,2018-07-17,0.2,3,1,0,City registration pending,Chicago
5014976,Chic 3BD/2BA Suite w/ Full Kitchen & Washer/Dryer,24705990,Rick,,Uptown,41.97,-87.66865,Entire home/apt,386.0,3,38,2022-03-28,0.32,9,346,0,2328618,Chicago
5074013,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,,Near North Side,41.89295,-87.62217,Entire home/apt,265.0,2,391,2025-03-09,3.24,2,139,36,R21000071014,Chicago
5102125,Private BR in Condo close to Chicago Dwtwn!,10613587,Saurin,,West Town,41.89492,-87.65926,Private room,73.0,1,292,2025-01-05,2.72,5,134,49,R21000073001,Chicago
5117490,The Entire Floor of a Comfortable & Modern Duplex,1407749,Vladimir,,West Town,41.89998,-87.69244,Private room,122.0,7,195,2024-09-26,1.59,1,179,4,R23000096790,Chicago
5185790,"Unique 6,000 Foot Converted Factory",26819996,Jon,,West Town,41.8911,-87.66947,Entire home/apt,5706.0,32,0,,,1,0,0,City registration pending,Chicago
5195252,Room with large private balcony,26874445,Sebastien,,West Town,41.90451,-87.67943,Private room,48.0,32,177,2022-12-05,1.51,2,72,0,R21000064479,Chicago
5205377,Private room+bath in Wicker Park,26874445,Sebastien,,West Town,41.90434,-87.67967,Private room,67.0,32,287,2024-12-30,2.35,2,226,4,R21000064479,Chicago
5210927,iKlektik House Chicago / Robin,8813383,Mindy + Tony,,West Town,41.89329,-87.68574,Entire home/apt,109.0,2,514,2025-01-02,4.26,3,278,49,R24000113220,Chicago
5231461,Modern/Spacious 2BR/2BA West Town,27074701,Charissa,,West Town,41.90168,-87.693,Entire home/apt,180.0,3,257,2024-11-17,2.13,1,312,25,R21000072504,Chicago
5283285,The Flower Power Room,22215535,Matt,,Lower West Side,41.85707,-87.67082,Private room,28.0,32,156,2024-10-18,1.27,3,84,1,City registration pending,Chicago
5297152,Fresh and Sunny Bed & Bath by UofC,9499059,Bennett,,Hyde Park,41.79755783081055,-87.59791564941406,Private room,88.0,20,238,2024-12-16,1.96,3,1,19,R17000014580,Chicago
5321981,Inspiring Studio in Art Gallery,24676863,William,,West Town,41.9086,-87.67684,Private room,106.0,32,55,2023-12-05,0.45,2,89,0,City registration pending,Chicago
5359984,"Condo with private terrace, free WIFI and parking",4698713,Mark,,West Town,41.89558,-87.66585,Entire home/apt,197.0,3,127,2025-02-17,1.05,1,65,7,R20000058242,Chicago
5406217,Urban Luxury 1BR/2BA Logan Square Condo w/Garage,28022926,Bryan,,Logan Square,41.92621,-87.70888,Entire home/apt,185.0,2,264,2025-01-01,2.19,1,321,33,R24000114764,Chicago
5496659,Beige room area South Shore Airbnb,28501460,Delia,,South Shore,41.76477,-87.57182,Private room,20.0,1,106,2025-02-15,0.87,7,270,2,City registration pending,Chicago
5537682,The Rectory,28715964,David,,Lincoln Park,41.92032,-87.66128,Entire home/apt,184.0,2,281,2025-01-01,2.37,1,131,36,R23000097194,Chicago
5576190,Rust Room - South Shore Bungalow Lower Floor,28501460,Delia,,South Shore,41.76302,-87.57186,Private room,36.0,1,60,2025-03-01,0.5,7,289,1,City registration pending,Chicago
5576191,Yellow Room - South Shore bungalow,28501460,Delia,,South Shore,41.76257,-87.57225,Private room,42.0,1,42,2025-02-27,0.37,7,349,5,R23000110838,Chicago
5645139,Vintage Uptown Loft with Queen Bed & Private Bath,13195824,Amy,,Uptown,41.97188,-87.65779,Private room,117.0,3,227,2024-11-19,1.9,1,338,27,R24000119240,Chicago
5785758,Medical Student Housing,250400,Daniel Michael,,South Lawndale,41.85253,-87.69803,Private room,44.0,25,31,2024-08-31,0.27,5,0,2,R18000036296,Chicago
5804791,Medical School Housing A,250400,Daniel Michael,,South Lawndale,41.8544,-87.69845,Private room,49.0,25,29,2024-08-23,0.25,5,90,2,R18000036296,Chicago
5805991,Medical Student Housing,250400,Daniel Michael,,South Lawndale,41.85436,-87.69681,Private room,59.0,25,27,2024-07-06,0.25,5,89,1,R18000036296,Chicago
5807478,"Sunny Two Bedroom Apartment, Easy Access to Loop",250400,Daniel Michael,,South Lawndale,41.85276,-87.69828,Entire home/apt,96.0,3,18,2023-10-10,0.17,5,90,0,R18000036296,Chicago
5847065,Goose & Fox Hostel Lincoln Park,30356781,Greg,,Lincoln Park,41.91775,-87.65508,Private room,137.0,2,253,2024-11-10,2.11,2,89,23,R17000013070,Chicago
5850897,"McCormick Place, Downtown Chicago, Museums, & more",22588707,Brandon,,Grand Boulevard,41.81436,-87.61289,Private room,166.0,2,37,2024-10-13,0.31,1,363,4,R21000073179,Chicago
5851115,Great Place Garfield Park 3 Bedroom,28811949,Seth & Mike,,West Garfield Park,41.87669,-87.72146,Entire home/apt,54.0,32,499,2024-10-14,4.12,1,301,4,R17000013966,Chicago
5861971,Funky & Cozy Designer Apt/ 4 stops from Downtown,11710780,Robert,,East Garfield Park,41.8867,-87.70783,Entire home/apt,54.0,3,226,2024-10-14,1.9,2,160,24,R21000075462,Chicago
5874798,SuperHost with Private bedroom/bath/entry Lakeview,30507677,Dorene,,Lake View,41.93955,-87.65904,Private room,102.0,2,346,2025-02-16,2.87,1,277,35,R17000013387,Chicago
5980645,Sidh  Arya,31050127,Siddharth,,Hermosa,41.93483,-87.74135,Private room,50.0,4,67,2024-10-15,0.56,1,364,7,R23000108438,Chicago
5996942,"Spacious suite near CTA/orange line, McKinley Park",30836055,Ying,,Mckinley Park,41.82983,-87.67544,Entire home/apt,44.0,3,193,2025-03-09,1.8,1,342,28,R19000051601,Chicago
6039038,05b. Queen futon in Common Room,2907254,Joseph,,West Ridge,42.01653,-87.68788,Shared room,16.0,1,190,2025-03-02,1.59,13,0,11,R21000075752,Chicago
6045978,Trendy Roscoe Village 3BD/2B w/fireplace~ Cozy HM2,683529,Joe,,North Center,41.94614,-87.68242,Entire home/apt,253.0,2,58,2024-12-27,0.49,23,358,20,R20000057497,Chicago
6051322,"1BD/1BA steps away from local shops, entertainment",24705990,Rick,,Uptown,41.97183,-87.66786,Private room,260.0,2,6,2022-08-23,0.05,9,142,0,2328618,Chicago
6053269,Vibrant Andersonville 2BR w/ in-unit laundry,24705990,Rick,,Uptown,41.97106,-87.66777,Private room,318.0,3,20,2021-08-01,0.17,9,152,0,2328618,Chicago
6057908,Lakeview Charmer -with parking!,31673,Cathy,,Lake View,41.93886,-87.65391,Entire home/apt,128.0,2,438,2025-02-24,3.68,1,230,50,R21000069919,Chicago
6065318,"NEW,Roscoe Village,Cubs, Pvt Bath, Pvt Entrance",20374823,Nick,,North Center,41.94815,-87.68459,Private room,68.0,2,579,2025-03-11,4.82,1,165,78,R24000115037,Chicago
6086065,Cozy 2 Bedroom Garden Apartment,27005011,Doug,,Logan Square,41.92428,-87.69222,Entire home/apt,77.0,32,84,2024-09-18,0.72,1,227,2,R18000033615,Chicago
6103492,Entire 2 bdrm english garden apt*block 2trains&I94,31669178,Donna,,Portage Park,41.95993,-87.74773,Entire home/apt,80.0,32,17,2024-08-31,0.14,9,364,1,R18000024333,Chicago
6133986,Cool loft in Fulton Market District / West Loop,4267791,Levar,,Near West Side,41.88796,-87.6445,Entire home/apt,279.0,32,45,2021-10-24,0.38,1,90,0,City registration pending,Chicago
6153674,Trendy Roscoe Village 3BD/2BA w/Fireplace Cozy VN1,683529,Joe,,North Center,41.94078,-87.68115,Entire home/apt,250.0,32,40,2023-10-01,0.37,23,1,0,2083762,Chicago
6363328,Cozy studio in amazing location,33154489,Sara,,Lincoln Square,41.96857,-87.69577,Entire home/apt,73.0,3,252,2025-01-01,2.16,1,183,21,R22000079565,Chicago
6365974,Cute cozy cottage 20 min 2 downtown,31669178,Donna,,Hegewisch,41.65064,-87.54074,Entire home/apt,139.0,32,46,2024-08-14,0.39,9,179,3,R18000024333,Chicago
6374350,Spacious garden level suite,6700231,Petra,,North Center,41.94812,-87.68333,Private room,79.0,2,235,2025-03-07,2.0,1,190,42,R17000015257,Chicago
6374890,Bright 1bd in Ukrainian / Humboldt,33221491,Mary,,West Town,41.89972,-87.69722,Entire home/apt,81.0,32,70,2024-12-23,0.59,1,144,4,R21000073024,Chicago
6378085,"Irving Park comfort, Chicago’s North Side",33245101,Rosa,,Irving Park,41.95185,-87.70459,Entire home/apt,122.0,2,105,2025-01-02,1.6,2,161,16,R24000115098,Chicago
6386641,Apartment in Arty Historic West Town Home,214243,Sarah,,West Town,41.89225,-87.67496,Entire home/apt,145.0,2,50,2025-01-02,2.41,1,0,30,R23000101353,Chicago
6423299,The Craftsman Gallery at OHC - No Cleaning Fee!,5228189,Matthew,,West Town,41.8948,-87.65661,Entire home/apt,204.0,2,372,2025-02-17,3.12,18,336,36,2385047,Chicago
6424931,block2Metra& BlueLine*20 min 2 loop,31669178,Donna,,Portage Park,41.95965,-87.74889,Entire home/apt,137.0,32,16,2023-05-21,0.13,9,364,0,R18000024333,Chicago
6447131,River North's Finest - Monthly,5640784,Dean,,Near North Side,41.8972,-87.63442,Entire home/apt,159.0,30,197,2024-12-08,1.65,2,168,5,R21000075005,Chicago
6472628,Pilsen Custom Home,33813743,Zandra,,Lower West Side,41.84998,-87.67714,Private room,68.0,32,50,2023-08-06,0.42,1,1,0,R21000073252,Chicago
6480445,Tree top 2nd floor 3 bedrm Apt,28172807,Sadie Rose And Patrick,,Avondale,41.93395,-87.71078,Entire home/apt,147.0,2,316,2025-01-20,2.96,1,274,49,R19000040422,Chicago
6504170,West Town Traveler's Lodge,4591141,Moudi,,West Town,41.89867,-87.67012,Entire home/apt,146.0,5,637,2025-03-03,5.34,2,41,35,R21000072599,Chicago
6515667,2BD/1B Old Town!   Walk to North Ave. Beach & Zoo,683529,Joe,,Lincoln Park,41.91268,-87.63895,Entire home/apt,308.0,32,87,2023-11-26,0.75,23,364,0,2209279,Chicago
6528643,2bd/2b close to EL-shopping-dining-cafes,683529,Joe,,North Center,41.94342,-87.68121,Entire home/apt,187.0,32,68,2023-12-04,0.62,23,354,0,2209273,Chicago
6528832,2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,210.0,32,85,2023-11-27,0.79,23,364,0,2209280,Chicago
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,211.0,32,81,2023-12-27,0.75,23,365,0,2209281,Chicago
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,,North Center,41.94078,-87.68115,Entire home/apt,195.0,32,52,2023-09-17,0.49,23,365,0,2209271,Chicago
6553226,Tea Studio in Wicker Park Spring Factory,2392656,Brett,,West Town,41.90223,-87.67265,Entire home/apt,274.0,3,245,2025-02-17,2.08,2,135,35,R17000015625,Chicago
6576714,Private BR;Parking by UofC/HydePark,34396037,Kristy,,Woodlawn,41.77555,-87.59546,Private room,75.0,2,148,2025-02-16,1.25,1,348,22,R21000075107,Chicago
6588681,Logan Square Studio,5212119,Mark,,Logan Square,41.9305,-87.70307,Entire home/apt,105.0,2,521,2025-01-01,4.38,1,232,42,R24000114699,Chicago
6612044,Private suite in Lincoln Square,11581930,Beatrice,,Lincoln Square,41.97104,-87.69654,Entire home/apt,115.0,2,409,2025-03-09,3.44,1,290,55,R17000015267,Chicago
6634916,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,,Lincoln Square,41.97186,-87.69521,Private room,98.0,3,210,2024-11-03,1.82,1,38,25,R20000054147,Chicago
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,,Lake View,41.94331,-87.6486,Entire home/apt,406.0,2,45,2024-09-08,0.39,2,30,2,R22000091244,Chicago
6654182,"1 BD Condo by downtown,park,lake",3574415,Marvin Stanley,,Near North Side,41.90409,-87.63316,Entire home/apt,141.0,32,76,2024-12-23,0.65,2,226,4,City registration pending,Chicago
6673071,"RARE FIND Luxury 4BR, 3BTH. Lincoln Park/DePaul",31719241,Susan,,Lincoln Park,41.92909,-87.66318,Entire home/apt,640.0,180,27,2019-05-24,0.23,1,180,0,R17000013560,Chicago
6686012,2BR Bursting w/ Character in Hip Logan Square!,25505766,Danielle,,Logan Square,41.92445304589874,-87.70270598989589,Entire home/apt,170.0,2,539,2025-02-25,4.58,3,336,55,R21000064645,Chicago
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,,North Center,41.94099,-87.68047,Entire home/apt,241.0,32,37,2023-11-25,0.33,23,360,0,2209269,Chicago
6716477,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,,North Center,41.94072,-87.68115,Entire home/apt,271.0,32,56,2023-09-03,0.48,23,358,0,2209264,Chicago
6716705,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,,North Center,41.94072,-87.68115,Entire home/apt,278.0,32,60,2023-10-14,0.52,23,356,0,2209265,Chicago
6724355,NIce 2 Bedroom Private Condo,32200299,Nate,,Woodlawn,41.78355,-87.61363,Entire home/apt,151.0,2,127,2024-10-15,1.08,5,1,1,R24000122539,Chicago
6729727,Classic Chicago Greystone Apt. ( Support a Cause),35241159,Oliver,,Uptown,41.97044,-87.65735,Private room,101.0,32,146,2020-03-14,1.23,1,365,0,City registration pending,Chicago
6736478,King Ahasuerus Suite,4010906,Bobbie,,Grand Boulevard,41.81754,-87.61305,Private room,157.0,5,4,2022-09-19,0.03,6,365,0,R23000106145,Chicago
6750168,Hip Homebase 420 ok - 2br apt NO parties,1649647,Bianca,,West Town,41.91306,-87.66797,Entire home/apt,243.0,32,238,2024-07-05,2.02,5,330,1,City registration pending,Chicago
6757098,Charming Neighborhood 2br Apt!,1649647,Bianca,,West Town,41.8933,-87.67641,Entire home/apt,211.0,32,235,2024-08-10,1.99,5,0,4,City registration pending,Chicago
6768827,Space of Grace,4010906,Bobbie,,Grand Boulevard,41.81844,-87.61503,Private room,114.0,5,15,2024-10-16,0.13,6,191,2,R23000106145,Chicago
6780171,Roscoe Village 2BD/1BA Fireplace E1,683529,Joe,,North Center,41.9435,-87.67674,Entire home/apt,170.0,32,56,2023-10-08,0.5,23,365,0,2083773,Chicago
6782452,Updated full floor urban retreat private suite,35506107,Eileen,,Edgewater,41.97654,-87.66111,Private room,77.0,2,459,2025-03-11,5.17,1,115,65,R18000036390,Chicago
6790448,Small bedroom in Logan Square!,34317953,Carrie,,Logan Square,41.92902,-87.72025,Private room,45.0,2,27,2024-10-13,0.23,1,17,6,R23000106217,Chicago
6793653,4BD/2BA Suite w/Fireplace (re2) Perfect 4 Families,683529,Joe,,North Center,41.9435,-87.67674,Entire home/apt,311.0,32,65,2024-10-13,0.57,23,357,4,2083774,Chicago
6853688,2BD/1BA Suite w/Fireplace (hp1) FREE PARKING!!,683529,Joe,,North Center,41.93723,-87.6828,Entire home/apt,192.0,32,49,2023-11-23,0.45,23,1,0,2209274,Chicago
6853914,4 BD/2 BA Apartment (hp2),683529,Joe,,North Center,41.93723,-87.6828,Entire home/apt,281.0,32,57,2023-09-20,0.51,23,353,0,2209275,Chicago
6854069,Lincoln Park 1BD/1BA Apt (1f),683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,218.0,32,84,2023-11-25,0.76,23,353,0,2209266,Chicago
6855475,“The Blue Butterfly Queen Suite” - FreeParking,35342456,Roberto,,Portage Park,41.93941,-87.75622,Private room,71.0,2,83,2025-02-10,0.71,22,267,8,R21000074241,Chicago
6863046,Lincoln Park 2BD/1BA Fireplace #1r,683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,310.0,32,63,2024-02-04,0.54,23,364,0,2209267,Chicago
6863178,Lincoln Park 4BD/2BA Fireplace (2),683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,237.0,32,103,2024-06-10,0.95,23,365,3,2209278,Chicago
6866384,"Quaint studio apartment in Hyde Park,",35980410,Greg,,Hyde Park,41.78904,-87.5879,Entire home/apt,59.0,32,4,2024-11-16,0.26,1,1,3,,Chicago
6897078,Stylish First Flr. Studio. Best Location Division+Hermitage.,36140345,Melissa,,West Town,41.901756,-87.671387,Entire home/apt,132.0,3,262,2025-01-03,2.25,2,216,27,R21000071696,Chicago
6945901,Sunny and Funky 2-bedroom in Logan Square,15226289,Anton,,Logan Square,41.91785,-87.71819,Entire home/apt,89.0,3,55,2025-01-03,0.68,1,0,40,R23000101727,Chicago
6957805,"Teal Room - King Bed, near CTA, 20min to Downtown",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,42.0,1,598,2025-02-28,5.32,10,289,55,R24000113824,Chicago
6967492,Logan Square -Green Room,36300208,Maria,,Avondale,41.93465,-87.73009,Private room,51.0,60,12,2024-08-10,0.1,4,275,2,R17000014489,Chicago
6975132,Garden Crashpad 2BR near Blue Line,36549783,Jeffrey,,Irving Park,41.962921,-87.735283,Entire home/apt,187.0,32,104,2023-06-24,0.89,12,0,0,R19000039377,Chicago
6990105,Great location. Free parking.,33605887,Ewa,,West Town,41.90089,-87.66546,Entire home/apt,88.0,1,784,2025-03-05,8.41,2,0,90,R21000075227,Chicago
6993421,Spacious Old Town Condo 2 BD/1 BA,22550008,Alex & Annie,,Near North Side,41.90358,-87.63414,Entire home/apt,107.0,32,121,2024-12-20,1.03,1,56,5,City registration pending,Chicago
6994290,Loft like space in Logan Square,15013308,Christina,,Logan Square,41.9182,-87.69768,Entire home/apt,329.0,32,76,2019-10-14,0.66,1,263,0,City registration pending,Chicago
7025225,Trendy Space Close to WickerPark@Ukrainian Village,29716517,Ronald L,,West Town,41.89834,-87.69155,Private room,89.0,2,281,2024-10-14,2.46,2,48,12,R23000108742,Chicago
7097488,Sweet Home Chicago 4 Bedroom/2 Bath,34959956,Trevor,,West Town,41.8932,-87.65892,Entire home/apt,203.0,32,224,2025-01-01,1.9,1,348,20,R21000060526,Chicago
7176158,"Modern Logan Square Apartment, steps from train!",28183266,Allyson,,Logan Square,41.9236,-87.69717,Entire home/apt,144.0,1,324,2025-02-18,3.08,1,290,45,R18000022772,Chicago
7239181,"Quiet, artsy, vintage, queer-friendly, Humboldt Pk",36541232,Gabriel Dylan,,West Town,41.90409,-87.68723,Private room,40.0,2,89,2025-03-09,1.12,2,39,8,R24000121680,Chicago
7264941,✪ Great Location Luxury Views Business POOL & SPA✪,3965428,Paul,,Loop,41.88784,-87.61645,Entire home/apt,216.0,90,14,2022-09-03,0.12,24,2,0,City registration pending,Chicago
7274926,Urban Oasis in the heart of Logan Square,38088944,Amanda,,Logan Square,41.9268272137597,-87.70849260287889,Private room,40.0,1,63,2024-12-23,2.44,1,64,31,R22000094595,Chicago
7319042,Private Bedroom + Bath in Rogers Park Family Home,686562,Patricia,,Rogers Park,42.00414,-87.67272,Private room,56.0,32,161,2023-10-26,1.37,1,72,0,R22000080423,Chicago
7360731,Spacious 2 bedroom with hot tub,38553561,Drea,,West Ridge,41.98803976766943,-87.70293607521315,Private room,143.0,1,24,2024-10-13,0.93,3,124,8,R22000095243,Chicago
7370245,The Avondale Attic Unit,9959757,Jedidiah,,Irving Park,41.94664,-87.70783,Entire home/apt,58.0,32,93,2024-08-01,0.9,9,343,2,City registration pending,Chicago
7384649,"Spacious 2BR near concert venues, Wrigley Field",24705990,Rick,,Uptown,41.97147,-87.66861,Hotel room,287.0,5,35,2024-08-04,0.3,9,0,1,2328618,Chicago
7389646,Private Queen Bedroom and En Suite Bath,25759643,Tim,,Lake View,41.95675,-87.66715,Private room,102.0,2,229,2024-11-17,1.99,3,89,31,R18000034977,Chicago
7421326,Art filled apartment in Logan,5050949,Abigail,,Logan Square,41.93066,-87.69724,Entire home/apt,217.0,2,116,2024-09-01,1.0,1,320,7,R24000113942,Chicago
7509321,"Lively Wicker Park 2br, Steps to Damen Blue Line",39290149,Vanessa & Charlie,,West Town,41.911473,-87.676601,Entire home/apt,69.0,2,335,2025-02-09,2.86,1,315,29,R23000100955,Chicago
7562307,LT “Cozy Suite” 2 Private Bedrooms - 420Friendly,35342456,Roberto,,Portage Park,41.93882,-87.757,Private room,181.0,32,26,2019-11-16,0.23,22,264,0,C17000008779,Chicago
7564825,Logan Square 3 bedrms with parking,6427776,Thanh,,Logan Square,41.92484,-87.72377,Entire home/apt,150.0,2,146,2024-10-15,1.25,1,0,7,R23000106096,Chicago
7572706,Wrigleyville Greystone,39699805,Mark,,Lake View,41.94351176522624,-87.66003209499836,Entire home/apt,299.0,2,182,2025-01-19,1.56,2,279,35,R20000059076,Chicago
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,,North Center,41.95931,-87.69237,Entire home/apt,103.0,2,461,2025-03-10,3.98,1,279,47,R17000014289,Chicago
7583774,Comfy Room in Vintage WalkUp,4336170,Catrina,,Lincoln Park,41.92904,-87.66201,Private room,63.0,32,60,2024-10-14,0.52,1,1,7,R19000040978,Chicago
7602989,Downtown Lakeview Penthouse w/ private balcony 04,172402450,Lora,,Lake View,41.94019,-87.65235,Entire home/apt,128.0,2,506,2025-02-23,4.36,3,257,49,R23000106925,Chicago
